"Fecha","WTI","JPM_Dollar_Index","VIX_Index","OPEP_TOTPROD","OPEP_TOTDEM","TBILL_10YR","TBILL_1YR"
"abr-05",-0.18030376701193,0.454846903445928,-0.905506661684265,0.0713866610388815,-0.814792089573481,0.751676625299414,0.961290818605829
"may-05",-0.00272791307330025,0.492413130805367,-1.18165387318161,0.0975188905935275,-0.337386077390756,0.624742289936541,0.963580699162687
"jun-05",0.14506939452106,0.548844938287796,-1.29297361006255,0.233917897982053,-0.624451994492488,0.532184945870985,0.970409307367809
"jul-05",0.420093384034656,0.5640403210267,-1.05455694964532,0.284611586228831,-0.337386077390756,0.650612766952078,1.03135260123751
"ago-05",0.335204318059661,0.617968074399162,-1.20965728752907,0.307593583165379,-0.580952356164439,0.701619202227081,1.07800327093745
"sep-05",0.116463183811015,0.534301357687409,-0.508112468867633,0.19693403403763,-0.800042993807691,0.663455315822528,1.07405826360779
"oct-05",0.0278878759339524,0.581860608670668,-1.17701378776168,0.0503521160181197,-0.351577617130042,0.825058688907427,1.13667309428771
"nov-05",0.161493185265431,0.588607482339451,-1.17469662988039,0.0503521160181197,-0.084764074689398,0.872891217697433,1.16351669863977
"dic-05",0.388421467185799,0.716709606563583,-0.977958984887033,-0.145138646120182,-0.494422784032931,0.831084467193141,1.16702539015441
"ene-06",0.174333832874207,0.716442367897349,-1.11284849320489,0.0316281535253592,-0.182375707430837,0.800819706227499,1.18433033303831
"feb-06",0.347677624454016,0.661698546254135,-1.33680875449628,-0.00354696782109744,-0.252587111220378,0.890611428053035,1.22269956464716
"mar-06",0.508827121330092,0.751491888577071,-1.2881451963861,-0.0718040247976922,-0.682697621284488,0.977503012353028,1.23720256907476
"abr-06",0.49131474358728,0.517935919027996,-0.310856308143362,-0.0670859342339283,-0.566487409212416,1.1271682462199,1.25767536660181
"may-06",0.568577111745845,0.445804724539996,-0.950034464812161,0.0246002014112267,-0.252587111220378,1.19110413906189,1.27305739907923
"jun-06",0.582042317249388,0.548228171983737,-0.576460161327638,0.0526908501853927,-0.465717544586992,1.19110413906189,1.29704000260299
"jul-06",0.460392023620366,0.558910651354827,-1.11965332615585,0.0105336960641762,-0.252587111220378,1.18055311032467,1.30584223602865
"ago-06",0.225609817067589,0.479268443435139,-1.19562051750298,-0.0906923157873559,-0.408512022240004,1.06719494710836,1.28514312444316
"sep-06",0.0795221422973229,0.630501708939531,-1.40891045992425,-0.20217904477744,-0.465717544586992,0.977503012353028,1.26847533081935
"oct-06",0.233027314397031,0.671795813915778,-1.45717823377956,-0.447229465960044,-0.210411045690941,0.983197213166166,1.27457864775963
"nov-06",0.161841252047775,0.740783523523256,-1.29539094771746,-0.527438454151443,-0.140444994731057,0.908215692908884,1.27457864775963
"dic-06",0.0580687819119233,0.673006450344057,-1.58564611496613,0.0807252050365118,-0.494422784032931,0.884717649398404,1.26386552030213
"ene-07",0.187441244470911,0.70386994969771,-0.489923394791256,0.127324643159859,-0.210411045690941,1.00020786338137,1.28213963056311
"feb-07",0.323302595060172,0.785893795637028,-0.635039645245564,0.0713866610388815,-0.182375707430837,0.977503012353028,1.28063342886271
"mar-07",0.318135184291795,0.925105816539281,-0.716415684699202,0.245455332358886,-0.337386077390756,0.884717649398404,1.2607767342759
"abr-07",0.262441042377867,0.938492443580807,-0.956453872509262,0.101714163796052,-0.266678769132058,0.960347743519386,1.2623226936116
"may-07",0.473055675986268,0.982791429070482,-0.346797217782262,0.11103249112741,-0.196385198222315,0.994549588151975,1.25922762954772
"jun-07",0.688156860272031,1.03552314303696,0.690360558647611,0.280010652660321,-0.224453288075581,1.18583379676951,1.2669418263508
"jul-07",0.571736200027826,0.957330025883826,0.673670056394001,0.25467843365817,-0.12650055092248,1.13255465218301,1.2669418263508
"ago-07",0.779876474969292,1.172497661768,-0.0574183488200743,0.401427010467284,-0.280786976264119,0.948849824824324,1.18774461997618
"sep-07",1.09084338753137,1.3453189411267,0.0237094319285499,0.670261681511516,-0.12650055092248,0.861012572000711,1.12935203104229
"oct-07",0.955825448160726,1.29464315958445,0.612012122824725,0.865792847367048,0.0120608121024766,0.866958450398379,1.12195988840166
"nov-07",1.12318795015742,1.31548493059199,0.566413104220957,0.997559646273118,-0.043172098951733,0.631233267463492,1.00149054987827
"dic-07",1.0274194087916,1.34677674587032,0.992034452145521,1.08471966897403,-0.154405643591273,0.598620639314275,0.947404998275339
"ene-08",1.24910866238694,1.3925338182785,1.02808050631108,1.18644356491779,0.121770588227336,0.351359208011154,0.806717427353719
"feb-08",1.24367712709513,1.37604694010232,0.928359281649074,1.18212992369059,-0.140444994731057,0.351359208011154,0.594208222477158
"mar-08",1.47868492781537,1.43384176420246,0.345435896509563,0.988813701387459,-0.043172098951733,0.180593755696317,0.376408509298583
"abr-08",1.72407259424588,1.45699815768182,-0.0839471909276245,1.08471966897403,-0.196385198222315,0.30784598659686,0.469375635845202
"may-08",1.9252955048985,1.4278449895962,0.741009926061844,1.25313546978844,-0.238511963749392,0.450234177657469,0.597913264879605
"jun-08",1.66880153131257,1.56053319530401,0.620555921557469,1.33232150244351,-0.084764074689398,0.598620639314275,0.720543072229059
"jul-08",1.51581279312249,1.34452916264959,0.326546292051467,1.26386251455067,-0.365785941663002,0.538902824217428,0.675170560507936
"ago-08",1.22392337737967,0.946563048648293,2.13196824976359,1.1064250858793,-0.408512022240004,0.457159558263481,0.641022025138724
