"Fecha","WTI","JPM_Dollar_Index","VIX_Index","OPEP_TOTPROD","OPEP_TOTDEM","TBILL_10YR","TBILL_1YR"
"oct-12",4.48762462213305,4.55575932922886,2.76443053453832,3.43508337766129,4.5358201078533,0.559615787935423,-1.71479842809193
"nov-12",4.51983013882108,4.56115560056867,2.89148225218019,3.41713634546366,4.52504414150881,0.500775287912489,-1.71479842809193
"dic-12",4.57974980864118,4.57017493299083,2.65885995691144,3.40591954799748,4.52504414150881,0.542324290825362,-1.83258146374831
"ene-13",4.52233190767909,4.56208521620302,2.74148497718845,3.4066491603404,4.52720864451838,0.647103242058538,-1.89711998488588
"feb-13",4.57707930582157,4.55339256380645,2.54160199346455,3.41094967310483,4.50313746042294,0.683096844706444,-1.83258146374831
"mar-13",4.53753353727228,4.56347280843188,2.60417007061482,3.41693948861076,4.51743127168008,0.672944473242426,-1.89711998488588
"abr-13",4.52146243691461,4.52291837337136,2.79116510781272,3.42080391130107,4.51415078760092,0.56531380905006,-2.12026353620009
"may-13",4.57016457678928,4.50617823678114,2.82494395257371,3.42024809235296,4.53259949315326,0.657520002916794,-2.12026353620009
"jun-13",4.65424602363468,4.49899823009055,2.59897910604785,3.42080391130107,4.54116485601218,0.832909122935104,-1.96611285637283
"jul-13",4.67888522381037,4.47306634535475,2.83380140640777,3.42455577123939,4.5358201078533,0.947789398933526,-2.12026353620009
"ago-13",4.62820288509866,4.4986645705092,2.8094026953625,3.4095953531132,4.52612697864764,1.00795792039998,-2.04022082852655
"sep-13",4.56829871121219,4.50948493585368,2.62103882411258,3.39859399579204,4.5358201078533,1.03318448334565,-2.12026353620009
"oct-13",4.5295841990315,4.48717462775038,2.61739583283408,3.38973190355288,4.54116485601218,0.963174317773006,-2.12026353620009
"nov-13",4.58924403543783,4.48290085192735,2.61885462229774,3.39849373008784,4.53367418428302,1.00063188030791,-2.12026353620009
"dic-13",4.57974980864118,4.44719386438279,2.91289399524499,3.39343399104432,4.51961229762644,1.06471073699243,-2.04022082852655
"ene-14",4.63074046209962,4.45950837355674,2.63905732961526,3.41081762503915,4.54754107315146,1.05082162483176,-2.12026353620009
"feb-14",4.6208466653731,4.47508427942491,2.63044895507866,3.40269625778589,4.52070102936164,0.99694863489161,-2.12026353620009
"mar-14",4.60256680011798,4.47418412269129,2.59600069729359,3.39427346658933,4.53259949315326,1.00063188030791,-2.04022082852655
"abr-14",4.63190948317771,4.48471859289743,2.43361335540045,3.39534696798398,4.51415078760092,0.99694863489161,-2.20727491318972
"may-14",4.65747796561144,4.48293475310542,2.44841554120559,3.40804058014415,4.54542018158232,0.940007258491471,-2.30258509299405
"jun-14",4.58670066970443,4.46497665049002,2.83026783382646,3.40193044623798,4.53903038348355,0.955511445027436,-2.30258509299405
"jul-14",4.56393143797149,4.45840880459269,2.4832385926873,3.41450839572183,4.54009818924438,0.932164081030445,-2.20727491318972
"ago-14",4.51261620437748,4.4218361167764,2.79177841663292,3.42754715698494,4.53903038348355,0.883767540168595,-2.20727491318972
"sep-14",4.38875395542331,4.42526570570974,2.64119789411437,3.42959045616337,4.54648118963941,0.928219302739429,-2.20727491318972
"oct-14",4.19192489056096,4.39510326168545,2.59001713419062,3.40919861954764,4.5358201078533,0.832909122935104,-2.30258509299405
"nov-14",3.97537332092891,4.3534856892403,2.95491027903374,3.41121371693764,4.56330598188939,0.845868267577609,-2.04022082852655
"dic-14",3.87618855241893,4.32419887922775,3.04309284491383,3.41065254043291,4.5368913452348,0.792992515529661,-1.56064774826467
"ene-15",3.90721144843092,4.32684420846034,2.59076704048748,3.41536323713505,4.56226268497681,0.631271776841858,-1.6094379124341
"feb-15",3.86283276123737,4.30392994893746,2.72719901994097,3.43964856803641,4.54329478227,0.683096844706444,-1.51412773262978
"mar-15",4.08815880313501,4.32871815326548,2.6775909936175,3.44655308338295,4.54754107315146,0.712949807856125,-1.38629436111989
"abr-15",4.09933210373314,4.3107320090393,2.62756295018952,3.44265917146975,4.53044663979215,0.662687973075237,-1.46967597005894
"may-15",4.0854719837185,4.30221202598379,2.90306858869057,3.47658310856804,4.57471097850338,0.78845736036427,-1.42711635564015
"jun-15",3.85269753934333,4.26898390847667,2.49485698064117,3.46848212846775,4.5685062016165,0.858661619037519,-1.27296567581289
"jul-15",3.89589362349826,4.2237779862982,3.34744492566291,3.4707545383547,4.57264699428253,0.841567185678219,-1.20397280432594
"ago-15",3.80866049243299,4.21027402922916,3.19867311755068,3.4662670117364,4.56954300834494,0.774727167552368,-0.967584026261706
"sep-15",3.84138592582871,4.22494875811682,2.7127060126384,3.4667978387461,4.57057874121847,0.774727167552368,-0.994252273343867
"oct-15",3.72930136861285,4.20570703007556,2.78068089213712,3.46576715231146,4.55597994179732,0.727548607277278,-1.34707364796661
"nov-15",3.61199840977798,4.18415479653161,2.90197089373952,3.49483950436578,4.58190155904874,0.815364813284194,-0.7339691750802
"dic-15",3.51512112798047,4.1661224408628,3.00568260440716,3.49161683345068,4.55492896955134,0.806475865866949,-0.430782916092454
"ene-16",3.51898041731854,4.17190727416989,3.02286094094224,3.48418958145797,4.58190155904874,0.73716406597672,-0.616186139423817
"feb-16",3.6464937376175,4.22760716872687,2.63547950826737,3.47639761422509,4.56642935767166,0.576613364303994,-0.63487827243597
"mar-16",3.82690075201131,4.24197402505909,2.75366071235426,3.48768084155029,4.56538931597625,0.636576829071551,-0.415515443961666
"abr-16",3.89385903480047,4.20072955292611,2.65253749117195,3.48185528467961,4.55282370561588,0.593326845277734,-0.579818495252942
"may-16",3.87805248585699,4.22766551603926,2.74919214443339,3.49983535155915,4.58087749341905,0.593326845277734,-0.527632742082372
"jun-16",3.72810016726722,4.22573825492674,2.47401420862158,3.51363281099194,4.56538931597625,0.494696241836107,-0.59783700075562
"jul-16",3.79997350161952,4.21931651042897,2.59674613154354,3.51393065164939,4.59410923862867,0.405465108108164,-0.673344553263766
"ago-16",3.87618855241893,4.22687753992962,2.58701187272515,3.52193899935828,4.57161340245925,0.444685821261446,-0.562118918153541
"sep-16",3.84716443307965,4.22686294192224,2.83673654206353,3.52518336144315,4.57574137529728,0.488580014818671,-0.527632742082372
"oct-16",3.90075981314944,4.18208067652619,2.59001713419062,3.53046971736629,4.57574137529728,0.56531380905006,-0.415515443961666
"nov-16",3.98378537165504,4.18983654368132,2.64191039859766,3.50074101199842,4.58700621536042,0.76080582903376,-0.301105092783922
"dic-16",3.96670056671884,4.20092433428466,2.48407296903942,3.47289769582735,4.56746831880408,0.912282710476616,-0.139262067333508
"ene-17",3.9891692146048,4.21594253396959,2.55877649835446,3.47491241948444,4.58087749341905,0.887891257352457,-0.186329578191493
"feb-17",3.92395157629342,4.22185788252106,2.5152741864044,3.46370258701355,4.58190155904874,0.883767540168595,-0.198450938723838
"mar-17",3.89853241524565,4.2226351625203,2.38139627341834,3.46244925769392,4.57057874121847,0.908258560176891,0.00995033085316809
"abr-17",3.87784555362656,4.22840914600828,2.34276688262688,3.47475758477018,4.58394654953646,0.832909122935104,0.0392207131532813
"may-17",3.82951058385368,4.23017123534048,2.41412646772695,3.48615108754232,4.61015772749913,0.832909122935104,0.113328685307003
"jun-17",3.91541723849616,4.24553371820635,2.32825283974262,3.49195174493062,4.58496747867057,0.783901543828409,0.182321556793955
"jul-17",3.85502928390803,4.25654844209695,2.35991015961332,3.48768084155029,4.60116216459055,0.841567185678219,0.198850858745165
"ago-17",3.94487734229909,4.24214656032142,2.2523438765573,3.48951346271072,4.59612944133594,0.792992515529661,0.207014169384326
"sep-17",3.99599643920432,4.22297228481827,2.32042501112238,3.48277736865458,4.60015764416455,0.78845736036427,0.246860077931526
"oct-17",4.05004430332552,4.22931242263259,2.42303124606991,3.48031658611475,4.60517018598809,0.858661619037519,0.336472236621213
"nov-17",4.10132017595853,4.24435812453959,2.40152504084895,3.47754094824949,4.59309760475382,0.854415328156068,0.444685821261446
"dic-17",4.17022477255742,4.27215596353817,2.60564826748413,3.47692309219029,4.59208494643944,0.8754687373539,0.53062825106217
"ene-18",4.12131101045192,4.26235588089826,2.9882040071332,3.47227696334311,4.60116216459055,0.947789398933526,0.587786664902119
"feb-18",4.1734637666747,4.2585728632449,2.99423114742772,3.46479796307175,4.59309760475382,1.05082162483176,0.672944473242426
